date,campaign_name,channel,impressions,clicks,cost,conversions,revenue,search_query,keyword,match_type,installs,impression_share,lost_is_budget,lost_is_rank,avg_position,top_impression_share,absolute_top_impression_share,device,country,campaign_budget,monthly_budget,target_cpa,target_roas,target_cpi,conversion_value,estimated_ltv,margin
2026-02-09,Google Search - Competitors,Google Search,2400,60,111.17,2,76.61,,,,2,0.89,0.08,0.119,2.86,0.979,0.623,Tablet,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-09,Google Search - Competitors,Google Search,221,4,32.84,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.89,0.08,0.119,1.83,0.979,0.623,Mobile,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-09,Google Search - Competitors,Google Search,270,8,47.59,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.89,0.08,0.119,2.4,0.979,0.623,Desktop,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-09,Google Search - Competitors,Google Search,205,7,26.17,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.89,0.08,0.119,1.37,0.979,0.623,Mobile,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-09,Meta Ads - Prospecting,Meta,5624,74,160.81,4,325.93,,,,4,0.648,0.231,0.148,3.19,0.713,0.454,Mobile,United States,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-02-09,Meta Ads - Retargeting,Meta,306,17,18.61,0,0.0,,,,0,0.4,0.55,0.05,3.03,0.44,0.28,Tablet,Germany,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-02-09,YouTube - Brand Awareness,YouTube,2279,53,56.53,0,0.0,,,,0,0.895,0.131,0.138,2.23,0.985,0.627,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-09,YouTube - Brand Awareness,YouTube,335,21,24.02,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.895,0.131,0.138,2.27,0.985,0.627,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-09,YouTube - Brand Awareness,YouTube,225,9,17.57,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.895,0.131,0.138,1.91,0.985,0.627,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-09,YouTube - Brand Awareness,YouTube,196,9,30.69,0,0.0,marketing jobs salary definition,jobs,broad,0,0.895,0.131,0.138,1.28,0.985,0.627,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-09,YouTube - Brand Awareness,YouTube,302,8,12.51,0,0.0,how to reset google ads password,support,broad,0,0.895,0.131,0.138,3.04,0.985,0.627,Mobile,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-10,Google Search - Brand,Google Search,960,64,103.64,3,281.73,,,,3,0.7,0.02,0.28,2.58,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-10,Google Search - Brand,Google Search,111,5,8.83,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,1.62,0.77,0.49,Tablet,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-10,Google Search - Brand,Google Search,86,6,7.38,0,0.0,forecastiq pricing,forecastiq,phrase,0,0.7,0.02,0.28,2.98,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-10,Google Search - Brand,Google Search,83,2,2.06,0,0.0,forecastiq software reviews,forecastiq,broad,0,0.7,0.02,0.28,2.8,0.77,0.49,Tablet,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-10,Google Search - Brand,Google Search,121,3,2.67,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,3.79,0.77,0.49,Desktop,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-10,Google Search - NonBrand,Google Search,5425,155,189.84,5,321.87,,,,6,0.852,0.196,0.145,3.01,0.937,0.597,Tablet,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-10,Google Search - NonBrand,Google Search,582,44,71.32,5,307.84,paid ads forecasting tool,forecasting tool,phrase,5,0.852,0.196,0.145,2.44,0.937,0.597,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-10,Google Search - NonBrand,Google Search,577,14,11.26,2,120.52,marketing forecasting software,forecasting tool,exact,2,0.852,0.196,0.145,2.08,0.937,0.597,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-10,Google Search - NonBrand,Google Search,804,54,75.46,12,671.7,ppc budget optimization planner,budget optimization,broad,13,0.852,0.196,0.145,3.46,0.937,0.597,Desktop,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-10,Google Search - NonBrand,Google Search,509,25,16.8,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.852,0.196,0.145,3.06,0.937,0.597,Desktop,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-10,Google Search - Competitors,Google Search,3120,78,94.91,1,40.64,,,,1,0.647,0.217,0.132,2.01,0.711,0.453,Desktop,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-10,Google Search - Competitors,Google Search,369,7,34.24,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.647,0.217,0.132,3.21,0.711,0.453,Tablet,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-10,Google Search - Competitors,Google Search,467,21,45.54,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.647,0.217,0.132,2.4,0.711,0.453,Tablet,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-10,Google Search - Competitors,Google Search,385,17,25.55,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.647,0.217,0.132,3.56,0.711,0.453,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-10,Meta Ads - Prospecting,Meta,6417,93,209.4,5,386.73,,,,5,0.573,0.084,0.07,2.48,0.63,0.401,Desktop,United Kingdom,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-02-10,Meta Ads - Retargeting,Meta,3055,47,81.3,3,379.87,,,,3,0.4,0.55,0.05,2.67,0.44,0.28,Tablet,United Kingdom,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-02-10,YouTube - Brand Awareness,YouTube,600,50,68.83,0,0.0,,,,0,0.855,0.117,0.079,3.05,0.94,0.598,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-10,YouTube - Brand Awareness,YouTube,70,1,23.45,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.855,0.117,0.079,3.71,0.94,0.598,Tablet,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-10,YouTube - Brand Awareness,YouTube,53,1,17.15,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.855,0.117,0.079,2.0,0.94,0.598,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-10,YouTube - Brand Awareness,YouTube,54,4,32.17,0,0.0,marketing jobs salary definition,jobs,broad,0,0.855,0.117,0.079,1.24,0.94,0.598,Tablet,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-10,YouTube - Brand Awareness,YouTube,80,2,12.93,0,0.0,how to reset google ads password,support,broad,0,0.855,0.117,0.079,3.05,0.94,0.598,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-11,Google Search - Brand,Google Search,4380,60,95.34,3,312.41,,,,3,0.7,0.02,0.28,1.2,0.77,0.49,Mobile,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-11,Google Search - Brand,Google Search,435,14,12.11,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,3.3,0.77,0.49,Tablet,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-11,Google Search - Brand,Google Search,566,25,30.74,2,211.12,forecastiq pricing,forecastiq,phrase,2,0.7,0.02,0.28,1.31,0.77,0.49,Desktop,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-11,Google Search - Brand,Google Search,410,19,34.64,2,195.39,forecastiq software reviews,forecastiq,broad,2,0.7,0.02,0.28,1.62,0.77,0.49,Mobile,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-11,Google Search - Brand,Google Search,608,30,48.11,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,1.66,0.77,0.49,Tablet,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-11,Google Search - NonBrand,Google Search,2988,166,493.53,10,574.43,,,,10,0.828,0.161,0.097,2.82,0.911,0.58,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-11,Google Search - NonBrand,Google Search,325,14,18.35,1,64.39,paid ads forecasting tool,forecasting tool,phrase,1,0.828,0.161,0.097,2.91,0.911,0.58,Desktop,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-11,Google Search - NonBrand,Google Search,281,22,29.55,5,274.82,marketing forecasting software,forecasting tool,exact,5,0.828,0.161,0.097,2.12,0.911,0.58,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-11,Google Search - NonBrand,Google Search,287,17,22.78,3,173.48,ppc budget optimization planner,budget optimization,broad,3,0.828,0.161,0.097,1.48,0.911,0.58,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-11,Google Search - NonBrand,Google Search,343,17,19.16,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.828,0.161,0.097,1.99,0.911,0.58,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-11,Google Search - Competitors,Google Search,1739,37,50.31,0,0.0,,,,0,0.601,0.218,0.159,2.62,0.661,0.421,Tablet,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-11,Google Search - Competitors,Google Search,180,8,32.6,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.601,0.218,0.159,2.21,0.661,0.421,Desktop,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-11,Google Search - Competitors,Google Search,212,16,47.7,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.601,0.218,0.159,2.78,0.661,0.421,Desktop,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-11,Google Search - Competitors,Google Search,209,13,27.21,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.601,0.218,0.159,2.64,0.661,0.421,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-11,Meta Ads - Prospecting,Meta,4950,99,127.41,3,247.22,,,,3,0.699,0.214,0.142,2.77,0.769,0.489,Mobile,Canada,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-02-11,Meta Ads - Retargeting,Meta,2442,33,61.99,2,254.74,,,,2,0.4,0.55,0.05,2.63,0.44,0.28,Mobile,United States,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-02-11,YouTube - Brand Awareness,YouTube,5808,132,333.52,0,0.0,,,,0,0.588,0.18,0.086,1.81,0.647,0.412,Mobile,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-11,YouTube - Brand Awareness,YouTube,776,47,23.07,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.588,0.18,0.086,3.55,0.647,0.412,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-11,YouTube - Brand Awareness,YouTube,641,21,15.73,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.588,0.18,0.086,1.67,0.647,0.412,Mobile,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-11,YouTube - Brand Awareness,YouTube,726,15,28.98,0,0.0,marketing jobs salary definition,jobs,broad,0,0.588,0.18,0.086,3.24,0.647,0.412,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-11,YouTube - Brand Awareness,YouTube,483,37,12.89,0,0.0,how to reset google ads password,support,broad,0,0.588,0.18,0.086,1.95,0.647,0.412,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-12,Google Search - Brand,Google Search,5229,83,180.94,6,657.68,,,,6,0.7,0.02,0.28,3.11,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-12,Google Search - Brand,Google Search,505,30,44.02,1,96.11,forecastiq,forecastiq,exact,1,0.7,0.02,0.28,3.69,0.77,0.49,Desktop,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-12,Google Search - Brand,Google Search,771,22,21.64,1,109.73,forecastiq pricing,forecastiq,phrase,1,0.7,0.02,0.28,2.19,0.77,0.49,Mobile,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-12,Google Search - Brand,Google Search,688,54,58.57,8,812.15,forecastiq software reviews,forecastiq,broad,9,0.7,0.02,0.28,2.86,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-12,Google Search - Brand,Google Search,766,36,45.47,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,1.23,0.77,0.49,Desktop,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-12,Google Search - NonBrand,Google Search,11200,160,208.47,6,370.28,,,,7,0.677,0.054,0.113,1.36,0.745,0.474,Tablet,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-12,Google Search - NonBrand,Google Search,1636,35,69.47,6,375.21,paid ads forecasting tool,forecasting tool,phrase,6,0.677,0.054,0.113,1.47,0.745,0.474,Desktop,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-12,Google Search - NonBrand,Google Search,1057,68,100.25,12,661.14,marketing forecasting software,forecasting tool,exact,12,0.677,0.054,0.113,3.65,0.745,0.474,Desktop,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-12,Google Search - NonBrand,Google Search,1282,73,66.21,17,960.62,ppc budget optimization planner,budget optimization,broad,20,0.677,0.054,0.113,3.1,0.745,0.474,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-12,Google Search - NonBrand,Google Search,1610,97,17.63,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.677,0.054,0.113,1.86,0.745,0.474,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-12,Google Search - Competitors,Google Search,4260,60,117.23,2,74.16,,,,2,0.79,0.218,0.16,1.77,0.869,0.553,Desktop,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-12,Google Search - Competitors,Google Search,569,27,32.92,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.79,0.218,0.16,1.82,0.869,0.553,Mobile,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-12,Google Search - Competitors,Google Search,608,41,46.0,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.79,0.218,0.16,1.71,0.869,0.553,Mobile,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-12,Google Search - Competitors,Google Search,521,37,22.91,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.79,0.218,0.16,3.27,0.869,0.553,Desktop,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-12,Meta Ads - Prospecting,Meta,14080,176,299.3,10,830.76,,,,11,0.84,0.164,0.156,1.75,0.924,0.588,Tablet,Germany,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-02-12,Meta Ads - Retargeting,Meta,2652,34,35.3,1,112.43,,,,1,0.4,0.55,0.05,2.92,0.44,0.28,Desktop,Canada,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-02-12,YouTube - Brand Awareness,YouTube,1140,60,157.67,0,0.0,,,,0,0.863,0.179,0.182,1.13,0.949,0.604,Desktop,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-12,YouTube - Brand Awareness,YouTube,104,2,23.05,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.863,0.179,0.182,1.49,0.949,0.604,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-12,YouTube - Brand Awareness,YouTube,135,6,15.81,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.863,0.179,0.182,2.21,0.949,0.604,Tablet,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-12,YouTube - Brand Awareness,YouTube,170,12,28.45,0,0.0,marketing jobs salary definition,jobs,broad,0,0.863,0.179,0.182,1.57,0.949,0.604,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-12,YouTube - Brand Awareness,YouTube,120,4,12.87,0,0.0,how to reset google ads password,support,broad,0,0.863,0.179,0.182,1.3,0.949,0.604,Tablet,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-13,Google Search - Brand,Google Search,1476,82,217.67,6,601.64,,,,6,0.7,0.02,0.28,1.15,0.77,0.49,Desktop,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-13,Google Search - Brand,Google Search,217,5,8.15,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,1.73,0.77,0.49,Tablet,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-13,Google Search - Brand,Google Search,174,8,7.31,0,0.0,forecastiq pricing,forecastiq,phrase,0,0.7,0.02,0.28,2.58,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-13,Google Search - Brand,Google Search,124,5,6.5,0,0.0,forecastiq software reviews,forecastiq,broad,0,0.7,0.02,0.28,3.41,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-13,Google Search - Brand,Google Search,179,7,5.97,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,1.94,0.77,0.49,Tablet,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-13,Google Search - NonBrand,Google Search,2256,188,218.86,5,327.99,,,,6,0.839,0.226,0.168,2.6,0.923,0.587,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-13,Google Search - NonBrand,Google Search,331,7,10.02,1,59.7,paid ads forecasting tool,forecasting tool,phrase,1,0.839,0.226,0.168,3.79,0.923,0.587,Tablet,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-13,Google Search - NonBrand,Google Search,246,12,13.61,2,122.24,marketing forecasting software,forecasting tool,exact,2,0.839,0.226,0.168,1.94,0.923,0.587,Desktop,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-13,Google Search - NonBrand,Google Search,281,14,18.88,3,177.34,ppc budget optimization planner,budget optimization,broad,3,0.839,0.226,0.168,1.77,0.923,0.587,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-13,Google Search - NonBrand,Google Search,312,17,17.55,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.839,0.226,0.168,2.36,0.923,0.587,Tablet,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-13,Google Search - Competitors,Google Search,3212,44,122.9,2,85.69,,,,2,0.708,0.097,0.06,2.78,0.779,0.496,Desktop,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-13,Google Search - Competitors,Google Search,287,18,37.01,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.708,0.097,0.06,1.89,0.779,0.496,Tablet,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-13,Google Search - Competitors,Google Search,367,21,40.76,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.708,0.097,0.06,3.24,0.779,0.496,Tablet,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-13,Google Search - Competitors,Google Search,365,18,24.26,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.708,0.097,0.06,2.29,0.779,0.496,Tablet,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-13,Meta Ads - Prospecting,Meta,12168,169,360.66,9,786.93,,,,9,0.587,0.202,0.102,1.56,0.645,0.411,Desktop,Germany,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-02-13,Meta Ads - Retargeting,Meta,4000,50,145.17,5,582.49,,,,5,0.4,0.55,0.05,2.67,0.44,0.28,Mobile,Germany,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-02-13,YouTube - Brand Awareness,YouTube,5467,71,180.96,0,0.0,,,,0,0.864,0.12,0.16,2.06,0.95,0.605,Tablet,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-13,YouTube - Brand Awareness,YouTube,566,24,22.82,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.864,0.12,0.16,1.32,0.95,0.605,Mobile,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-13,YouTube - Brand Awareness,YouTube,654,22,16.18,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.864,0.12,0.16,3.03,0.95,0.605,Mobile,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-13,YouTube - Brand Awareness,YouTube,723,47,28.78,0,0.0,marketing jobs salary definition,jobs,broad,0,0.864,0.12,0.16,1.76,0.95,0.605,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-13,YouTube - Brand Awareness,YouTube,464,33,11.75,0,0.0,how to reset google ads password,support,broad,0,0.864,0.12,0.16,1.99,0.95,0.605,Mobile,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-02-14,Google Search - Brand,Google Search,6232,82,109.42,4,383.67,,,,4,0.7,0.02,0.28,2.9,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-14,Google Search - Brand,Google Search,763,43,36.63,2,217.43,forecastiq,forecastiq,exact,2,0.7,0.02,0.28,2.35,0.77,0.49,Mobile,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-14,Google Search - Brand,Google Search,850,24,22.68,1,100.0,forecastiq pricing,forecastiq,phrase,1,0.7,0.02,0.28,1.76,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-14,Google Search - Brand,Google Search,704,15,25.67,1,92.6,forecastiq software reviews,forecastiq,broad,1,0.7,0.02,0.28,1.79,0.77,0.49,Desktop,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-14,Google Search - Brand,Google Search,716,39,43.29,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,1.5,0.77,0.49,Desktop,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-02-14,Google Search - NonBrand,Google Search,6566,134,311.57,8,450.92,,,,9,0.775,0.217,0.2,1.78,0.852,0.542,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-14,Google Search - NonBrand,Google Search,768,19,31.93,2,114.84,paid ads forecasting tool,forecasting tool,phrase,2,0.775,0.217,0.2,3.36,0.852,0.542,Tablet,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-14,Google Search - NonBrand,Google Search,884,35,32.29,8,479.96,marketing forecasting software,forecasting tool,exact,9,0.775,0.217,0.2,3.49,0.852,0.542,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-14,Google Search - NonBrand,Google Search,620,28,31.51,8,433.47,ppc budget optimization planner,budget optimization,broad,8,0.775,0.217,0.2,1.29,0.852,0.542,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-14,Google Search - NonBrand,Google Search,696,17,17.36,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.775,0.217,0.2,2.59,0.852,0.542,Tablet,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-02-14,Google Search - Competitors,Google Search,1173,23,36.78,0,0.0,,,,0,0.658,0.227,0.188,1.95,0.724,0.461,Desktop,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-14,Google Search - Competitors,Google Search,112,2,33.13,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.658,0.227,0.188,1.31,0.724,0.461,Desktop,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-14,Google Search - Competitors,Google Search,114,7,41.96,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.658,0.227,0.188,3.29,0.724,0.461,Desktop,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-14,Google Search - Competitors,Google Search,146,11,25.31,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.658,0.227,0.188,1.98,0.724,0.461,Desktop,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-02-14,Meta Ads - Prospecting,Meta,3050,122,127.59,3,235.24,,,,3,0.806,0.247,0.056,2.05,0.886,0.564,Desktop,Germany,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-02-14,Meta Ads - Retargeting,Meta,595,17,45.11,1,123.7,,,,1,0.4,0.55,0.05,1.41,0.44,0.28,Desktop,Canada,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-02-14,YouTube - Brand Awareness,YouTube,1344,42,59.37,0,0.0,,,,0,0.686,0.121,0.191,1.52,0.755,0.48,Mobile,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
